City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Tabory,RU,2021-10-17 07:52:45,58.5198,64.5495,49.06,51,97,10.89
294,Shimoda,JP,2021-10-17 07:52:48,34.6667,138.95,61.16,84,100,20.47
295,Fare,PF,2021-10-17 07:52:50,-16.7,-151.0167,80.29,75,8,18.03
296,Nichinan,JP,2021-10-17 07:52:53,31.6,131.3667,73.08,62,78,16.84
297,San Jeronimo,PE,2021-10-17 07:52:55,-11.9472,-75.2829,48.16,84,100,2.28
298,Bogotol,RU,2021-10-17 07:52:58,56.2078,89.5342,46.85,47,6,7.11
299,Tabou,CI,2021-10-17 07:53:02,4.423,-7.3528,78.71,85,37,2.35
300,Mozarlandia,BR,2021-10-17 07:53:04,-14.7447,-50.5706,77.34,72,77,2.08
301,Barhi,IN,2021-10-17 07:53:07,23.9,80.8,90.86,52,35,7.85
302,Porgera,PG,2021-10-17 07:53:09,-5.4667,143.2,46.27,99,100,0.65
303,Lixourion,GR,2021-10-17 07:53:12,38.2019,20.4314,65.91,70,94,5.32
304,Ambon,ID,2021-10-17 07:53:15,-3.6954,128.1814,86.14,74,40,3.44
305,Leh,IN,2021-10-17 07:53:17,34.1667,77.5833,51.76,28,90,5.97
306,Roding,DE,2021-10-17 07:53:19,49.1964,12.5186,46.18,74,10,1.61
307,Dingle,PH,2021-10-17 07:53:22,10.9995,122.6711,84.85,80,80,5.68
308,West Lafayette,US,2021-10-17 07:51:03,40.4259,-86.9081,43.18,87,1,5.75
309,Kembe,CF,2021-10-17 07:53:26,4.6228,21.8865,82.6,62,42,3.11
310,Codrington,AU,2021-10-17 07:53:29,-38.2667,141.9667,54.36,78,79,8.37
311,Sisimiut,GL,2021-10-17 07:53:31,66.9395,-53.6735,28.33,46,0,14.18
312,Quatre Cocos,MU,2021-10-17 07:53:34,-20.2078,57.7625,78.1,74,56,16.24
313,San Patricio,US,2021-10-17 07:53:36,28.017,-97.5169,68.85,57,50,7.49
314,Pendleton,US,2021-10-17 07:53:38,45.6721,-118.7886,64.8,54,1,5.01
315,Awjilah,LY,2021-10-17 07:53:43,29.1081,21.2869,72.16,48,0,6.44
316,Choya,RU,2021-10-17 07:53:46,52.0108,86.5467,57.52,34,0,2.84
317,Marsa Matruh,EG,2021-10-17 07:53:48,31.3525,27.2453,75.4,60,40,12.66
318,Aliquippa,US,2021-10-17 07:53:50,40.6367,-80.2401,51.82,78,90,1.99
319,Salvador,SV,2021-10-17 07:53:53,13.8333,-88.9167,68.4,97,100,2.68
320,Vyborg,RU,2021-10-17 07:53:55,60.7076,28.7528,40.84,63,9,13.53
321,Ojinaga,MX,2021-10-17 07:53:57,29.5667,-104.4167,64.42,27,1,9.22
322,Natchez,US,2021-10-17 07:54:00,31.5604,-91.4032,48.88,93,1,0.0
323,Envira,BR,2021-10-17 07:54:02,-7.3,-70.2167,70.68,99,100,1.48
324,Funadhoo,MV,2021-10-17 07:54:05,6.15,73.2667,81.39,80,100,21.12
325,Athabasca,CA,2021-10-17 07:54:07,54.7169,-113.2854,48.02,63,95,4.32
326,Mogadishu,SO,2021-10-17 07:51:14,2.0371,45.3438,84.07,84,40,13.8
327,Makat,KZ,2021-10-17 07:54:14,47.6469,53.3463,66.04,25,77,17.02
328,Leshukonskoye,RU,2021-10-17 07:54:16,64.8989,45.7622,39.25,80,96,11.39
329,Norden,DE,2021-10-17 07:54:19,53.6,7.2,50.97,87,100,14.85
330,Biloela,AU,2021-10-17 07:54:21,-24.4167,150.5,79.61,26,100,1.25
331,Chino Valley,US,2021-10-17 07:54:24,34.7575,-112.4538,58.37,35,0,3.53
332,Comodoro Rivadavia,AR,2021-10-17 07:54:26,-45.8667,-67.5,49.86,32,0,13.8
333,Haian,CN,2021-10-17 07:54:28,32.5436,120.45,61.99,66,92,7.2
334,Sur,OM,2021-10-17 07:54:31,22.5667,59.5289,88.81,35,2,9.1
335,Kushiro,JP,2021-10-17 07:54:33,42.975,144.3747,47.35,46,20,12.66
336,Molteno,ZA,2021-10-17 07:54:36,-31.3968,26.3625,49.57,34,0,10.2
337,Araouane,ML,2021-10-17 07:54:38,18.9048,-3.5265,84.13,12,0,12.5
338,Faanui,PF,2021-10-17 07:54:40,-16.4833,-151.75,80.38,72,0,19.62
339,Constitucion,CL,2021-10-17 07:54:43,-35.3333,-72.4167,48.65,79,0,6.69
340,Oktyabrskiy,RU,2021-10-17 07:54:47,54.4815,53.471,51.94,43,96,11.9
341,Melville,US,2021-10-17 07:51:33,40.7934,-73.4151,57.02,77,1,3.0
342,Hovd,MN,2021-10-17 07:54:52,48.0056,91.6419,44.85,30,19,4.12
343,Sitka,US,2021-10-17 07:54:54,57.0531,-135.33,38.89,76,2,3.36
344,Popondetta,PG,2021-10-17 07:54:57,-8.7537,148.2534,76.89,94,100,2.3
345,Pisco,PE,2021-10-17 07:54:59,-13.7,-76.2167,60.03,88,99,9.22
346,Puerto Montt,CL,2021-10-17 07:55:02,-41.4698,-72.9447,47.23,100,90,3.44
347,Havre-Saint-Pierre,CA,2021-10-17 07:55:04,50.2334,-63.5986,48.79,100,90,11.5
348,Vorokhta,UA,2021-10-17 07:55:07,48.2869,24.5719,40.15,67,13,0.36
349,Tankara,IN,2021-10-17 07:55:09,22.6667,70.7333,94.06,19,92,7.34
350,Scarborough,GB,2021-10-17 07:55:12,54.2797,-0.4044,55.08,89,100,5.01
351,Mamallapuram,IN,2021-10-17 07:55:14,12.6264,80.1722,91.45,60,95,3.42
352,Port Hedland,AU,2021-10-17 07:55:16,-20.3167,118.5667,89.65,27,79,20.71
353,Hirara,JP,2021-10-17 07:55:21,24.8,125.2833,76.86,78,75,17.27
354,Novobelokatay,RU,2021-10-17 07:55:23,55.7062,58.9549,47.08,50,84,11.88
355,Destin,US,2021-10-17 07:54:54,30.3935,-86.4958,59.97,66,1,9.22
356,Bacong,PH,2021-10-17 07:55:29,9.2464,123.2956,84.92,77,55,7.07
357,Esmeraldas,BR,2021-10-17 07:55:31,-19.7625,-44.3139,70.11,89,21,3.02
358,Buchanan,LR,2021-10-17 07:55:33,5.8808,-10.0467,76.96,83,84,1.54
359,Manggar,ID,2021-10-17 07:55:36,-2.8833,108.2667,85.44,67,100,7.7
360,Banfora,BF,2021-10-17 07:55:38,10.6333,-4.7667,79.66,63,32,4.14
361,Atambua,ID,2021-10-17 07:55:40,-9.1061,124.8925,81.55,69,81,3.42
362,Etchoropo,MX,2021-10-17 07:55:43,26.7667,-109.6667,74.41,58,3,1.88
363,Asosa,ET,2021-10-17 07:55:45,10.0667,34.5333,76.12,54,8,2.3
364,Imbituba,BR,2021-10-17 07:55:47,-28.24,-48.6703,64.81,86,100,6.26
365,Oranjemund,NA,2021-10-17 07:55:50,-28.55,16.4333,62.22,49,48,18.52
366,Pauini,BR,2021-10-17 07:55:52,-7.7136,-66.9764,70.39,100,100,2.71
367,Vangaindrano,MG,2021-10-17 07:55:55,-23.35,47.6,82.38,55,0,12.5
368,Aromashevo,RU,2021-10-17 07:55:57,56.8602,68.6375,49.89,52,23,12.1
369,Quime,BO,2021-10-17 07:55:59,-16.9833,-67.2167,50.13,79,100,0.36
370,Hami,CN,2021-10-17 07:56:02,42.8,93.45,61.72,15,52,4.29
371,Imeni Poliny Osipenko,RU,2021-10-17 07:56:06,52.4201,136.4853,23.79,72,15,11.5
372,Itoman,JP,2021-10-17 07:56:09,26.1247,127.6694,75.22,64,75,27.63
373,Vila Franca Do Campo,PT,2021-10-17 07:56:11,37.7167,-25.4333,73.81,95,100,22.82
374,Pundaguitan,PH,2021-10-17 07:56:18,6.3711,126.1689,84.56,74,29,8.21
375,Kletnya,RU,2021-10-17 07:56:20,53.3897,33.2171,37.56,74,76,8.59
376,Muroto,JP,2021-10-17 07:56:23,33.2833,134.15,68.04,64,87,23.49
377,Ponta Do Sol,PT,2021-10-17 07:56:27,32.6667,-17.1,71.71,60,94,4.36
378,Novo Aripuana,BR,2021-10-17 07:56:30,-5.1206,-60.3797,75.72,77,62,1.1
379,Kodinsk,RU,2021-10-17 07:56:32,58.6881,99.1844,40.42,58,76,1.19
380,Viloco,BO,2021-10-17 07:56:34,-16.95,-67.55,44.49,82,100,1.21
381,Moshenskoye,RU,2021-10-17 07:56:39,58.5102,34.5911,44.17,76,95,12.97
382,Les Cayes,HT,2021-10-17 07:56:41,18.2,-73.75,77.81,80,100,4.18
383,Novyy Rogachik,RU,2021-10-17 07:56:44,48.6768,44.0608,56.3,40,100,7.83
384,Jiayuguan,CN,2021-10-17 07:56:46,39.8167,98.3,58.1,15,91,12.97
385,Eskisehir,TR,2021-10-17 07:56:49,39.7767,30.5206,56.03,71,99,7.07
386,Richards Bay,ZA,2021-10-17 07:56:51,-28.783,32.0377,62.55,86,100,12.21
387,Aripuana,BR,2021-10-17 07:56:53,-9.1667,-60.6333,71.44,99,100,2.37
388,Itarema,BR,2021-10-17 07:56:56,-2.9248,-39.9167,78.35,80,55,14.63
389,Kochi,IN,2021-10-17 07:56:58,9.9399,76.2602,76.98,88,100,7.67
390,Portland,US,2021-10-17 07:51:36,45.5234,-122.6762,55.87,92,90,4.61
391,Yataity Del Norte,PY,2021-10-17 07:57:03,-24.8333,-56.35,60.66,96,54,2.51
392,Wahiawa,US,2021-10-17 07:57:05,21.5028,-158.0236,72.86,77,70,9.95
393,Saint Anthony,US,2021-10-17 07:57:07,45.0205,-93.218,47.25,85,1,0.0
394,Coihaique,CL,2021-10-17 07:57:10,-45.5752,-72.0662,37.35,75,0,2.3
395,Eltville,DE,2021-10-17 07:57:12,50.0333,8.1167,52.48,84,96,1.1
396,Yulin,CN,2021-10-17 07:57:14,22.6333,110.15,73.35,66,68,12.35
397,Ordubad,AZ,2021-10-17 07:57:17,38.9059,46.0234,69.89,41,0,2.66
398,Beira,MZ,2021-10-17 07:57:19,-19.8436,34.8389,93.29,36,0,18.41
399,Avera,US,2021-10-17 07:57:22,33.194,-82.5271,53.11,64,0,6.55
400,Saldanha,ZA,2021-10-17 07:57:24,-33.0117,17.9442,59.05,57,40,11.97
401,Jardim,BR,2021-10-17 07:57:26,-21.4803,-56.1381,66.85,90,100,4.54
402,Fairbanks,US,2021-10-17 07:56:08,64.8378,-147.7164,28.4,82,90,3.44
403,Pangnirtung,CA,2021-10-17 07:57:31,66.1451,-65.7125,28.96,57,7,7.05
404,Kemijarvi,FI,2021-10-17 07:57:33,66.7131,27.4306,35.82,97,100,7.0
405,Erzin,TR,2021-10-17 07:57:35,36.9559,36.2,77.52,68,34,11.7
406,Port Blair,IN,2021-10-17 07:57:38,11.6667,92.75,83.88,76,79,11.74
407,Amga,RU,2021-10-17 07:57:40,60.8953,131.9608,17.24,85,100,1.68
408,Vestmannaeyjar,IS,2021-10-17 07:57:42,63.4427,-20.2734,40.12,82,100,34.92
409,Labuhan,ID,2021-10-17 07:57:45,-6.8844,112.2051,88.41,62,100,14.43
410,Wamba,NG,2021-10-17 07:57:47,8.9333,8.6,78.75,74,97,2.73
411,Narragansett,US,2021-10-17 07:57:50,41.4501,-71.4495,59.9,81,100,7.0
412,Ambilobe,MG,2021-10-17 07:57:53,-13.2,49.05,92.5,23,1,14.72
413,Nantucket,US,2021-10-17 07:57:55,41.2835,-70.0995,61.97,92,83,25.86
414,Lufilufi,WS,2021-10-17 07:58:00,-13.8745,-171.5986,80.38,80,33,19.8
415,Gramoteino,RU,2021-10-17 07:58:02,54.5368,86.3839,47.01,55,95,3.15
416,Susanville,US,2021-10-17 07:58:05,40.4163,-120.653,51.64,34,1,1.99
417,Bosaso,SO,2021-10-17 07:58:07,11.2842,49.1816,89.58,66,0,14.97
418,Puerto Suarez,BO,2021-10-17 07:58:10,-18.95,-57.8,65.14,90,100,2.51
419,Ilhabela,BR,2021-10-17 07:58:12,-23.7781,-45.3581,69.21,93,100,3.94
420,Evensk,RU,2021-10-17 07:58:17,61.95,159.2333,14.61,74,89,7.0
421,Burnie,AU,2021-10-17 07:58:19,-41.0667,145.9167,53.94,68,77,10.63
422,Hyeres,FR,2021-10-17 07:58:22,43.1167,6.1167,65.68,74,0,5.75
423,Lompoc,US,2021-10-17 07:58:26,34.6391,-120.4579,62.53,41,0,2.77
424,Lubbock,US,2021-10-17 07:56:02,33.6001,-101.8338,52.14,43,0,4.0
425,Pihani,IN,2021-10-17 07:58:33,27.6333,80.2,92.71,53,56,10.13
426,Rayagada,IN,2021-10-17 07:58:35,19.1667,83.4167,79.86,89,99,2.89
427,Tambopata,PE,2021-10-17 07:58:38,-12.7333,-69.1833,65.12,93,99,2.04
428,Honolulu,US,2021-10-17 07:57:01,21.3069,-157.8583,75.96,75,74,1.99
429,Kutum,SD,2021-10-17 07:58:42,14.2,24.6667,85.87,12,1,18.03
430,Saint-Omer,FR,2021-10-17 07:58:45,50.75,2.1667,49.06,71,100,7.45
431,Coquimbo,CL,2021-10-17 07:54:55,-29.9533,-71.3436,53.33,93,75,5.75
432,Yuanlin,CN,2021-10-17 07:58:49,30.4151,112.8859,55.49,53,100,4.21
433,Aibonito,PR,2021-10-17 07:58:51,18.14,-66.266,74.03,98,38,0.96
434,Ongandjera,NA,2021-10-17 07:58:54,-17.8833,15.0667,81.7,9,0,11.03
435,Dalvik,IS,2021-10-17 07:58:57,65.9702,-18.5286,30.13,91,100,3.31
436,Barra Mansa,BR,2021-10-17 07:58:40,-22.5442,-44.1714,63.36,97,100,2.44
437,Yar-Sale,RU,2021-10-17 07:59:01,66.8333,70.8333,40.32,80,83,14.43
438,Amapa,BR,2021-10-17 07:59:04,1.0,-52.0,70.66,100,77,0.67
439,Olinda,BR,2021-10-17 07:59:06,-8.0089,-34.8553,78.53,73,40,10.36
440,Solnechnyy,RU,2021-10-17 07:59:13,50.7214,136.6319,24.3,77,46,5.86
441,Pokhara,NP,2021-10-17 07:59:15,28.2333,83.9833,82.24,54,95,4.41
442,Buraydah,SA,2021-10-17 07:59:17,26.326,43.975,90.05,10,0,5.08
443,Boddam,GB,2021-10-17 07:59:20,57.4667,-1.7833,50.38,93,100,18.19
444,Udachnyy,RU,2021-10-17 07:59:22,66.4167,112.4,16.36,93,97,6.06
445,Meulaboh,ID,2021-10-17 07:59:25,4.1363,96.1285,85.64,64,91,10.49
446,Viedma,AR,2021-10-17 07:59:27,-40.8135,-62.9967,50.45,50,100,5.84
447,Grandview,US,2021-10-17 07:55:00,38.8858,-94.533,50.7,67,0,1.01
448,Abidjan,CI,2021-10-17 07:59:31,5.3094,-4.0197,78.76,94,40,3.44
449,Roma,US,2021-10-17 07:59:26,43.2128,-75.4557,51.66,95,40,3.44
450,Mumford,GH,2021-10-17 07:59:36,5.2618,-0.759,80.04,83,77,9.55
451,Madarounfa,NE,2021-10-17 07:59:38,13.3087,7.156,78.82,57,100,11.25
452,Anage,BR,2021-10-17 07:59:41,-14.6122,-41.1356,69.69,83,50,4.14
453,Dzerzhinsk,RU,2021-10-17 07:59:43,56.2389,43.4631,48.02,66,0,13.42
454,Mackay,AU,2021-10-17 07:59:46,-21.15,149.2,80.69,78,75,11.5
455,Zyryanka,RU,2021-10-17 07:59:48,65.75,150.85,13.48,89,93,9.48
456,Orlik,RU,2021-10-17 07:59:51,52.5178,99.825,37.98,35,0,1.3
457,Manokwari,ID,2021-10-17 07:59:53,-0.8667,134.0833,83.19,73,100,4.63
458,Mehendiganj,BD,2021-10-17 07:59:55,22.8167,90.5333,86.43,72,100,7.14
459,Casas Grandes,MX,2021-10-17 07:59:58,30.3667,-107.95,57.83,57,34,1.21
460,Layton,US,2021-10-17 07:56:31,41.0602,-111.971,54.68,57,1,1.01
461,Santa Marta,CO,2021-10-17 08:00:02,11.2408,-74.199,77.85,86,100,6.24
462,Bitlis,TR,2021-10-17 08:00:07,38.5,42.25,62.69,21,0,13.29
463,Taboshar,TJ,2021-10-17 08:00:10,40.5686,69.6413,55.72,18,100,2.51
464,Nanakuli,US,2021-10-17 08:00:12,21.3906,-158.1547,76.1,73,78,14.88
465,Shemonaikha,KZ,2021-10-17 08:00:15,50.6328,81.9056,51.8,42,2,4.9
466,Kuytun,RU,2021-10-17 08:00:18,54.3419,101.5036,38.3,74,80,1.99
467,Tadine,NC,2021-10-17 08:00:21,-21.55,167.8833,73.58,89,100,8.03
468,Rawson,AR,2021-10-17 08:00:23,-43.3002,-65.1023,52.07,46,4,18.7
469,Wladyslawowo,PL,2021-10-17 08:00:26,54.7909,18.4009,48.94,75,100,19.15
470,Ovsyanka,RU,2021-10-17 08:00:28,55.9575,92.5519,47.37,47,6,3.38
471,Aranos,NA,2021-10-17 08:00:31,-24.1333,19.1167,60.93,18,0,16.58
472,Luxor,EG,2021-10-17 07:59:30,25.6989,32.6421,87.85,19,0,2.3
473,Zimovniki,RU,2021-10-17 08:00:35,47.1483,42.4633,64.9,56,91,4.79
474,Murindo,CO,2021-10-17 08:00:38,6.9848,-76.7544,73.36,98,100,1.68
475,Srednekolymsk,RU,2021-10-17 08:00:41,67.45,153.6833,3.15,98,85,5.06
476,Sioux Lookout,CA,2021-10-17 08:00:43,50.1001,-91.917,40.84,80,0,7.72
477,Gat,IL,2021-10-17 08:00:46,31.61,34.7642,79.48,100,94,8.86
478,Thaton,MM,2021-10-17 08:00:48,16.9206,97.3714,78.22,88,100,6.4
479,Kita,ML,2021-10-17 08:00:50,13.0349,-9.4895,77.2,66,100,3.2
480,Khandyga,RU,2021-10-17 08:00:53,62.6667,135.6,7.68,92,45,2.48
481,Cabo San Lucas,MX,2021-10-17 07:56:53,22.8909,-109.9124,81.52,77,9,5.41
482,Surt,LY,2021-10-17 08:00:57,31.2089,16.5887,70.23,59,17,5.93
483,Jalu,LY,2021-10-17 08:01:00,29.0331,21.5482,72.57,47,0,6.38
484,Felipe Carrillo Puerto,MX,2021-10-17 08:01:02,19.5833,-88.05,71.89,97,95,2.57
485,Bud,US,2021-10-17 08:01:07,39.447,-86.1758,45.21,87,0,7.25
486,Caramay,PH,2021-10-17 08:01:10,10.1815,119.236,84.16,72,74,6.04
487,Correntina,BR,2021-10-17 08:01:12,-13.3433,-44.6367,72.39,65,4,2.37
488,Bushehr,IR,2021-10-17 08:01:15,28.9684,50.8385,90.81,48,0,7.58
489,Playas,EC,2021-10-17 08:01:17,-2.6333,-80.3833,70.38,85,100,8.21
490,Pakruojis,LT,2021-10-17 08:01:20,55.9667,23.8667,47.19,68,97,15.12
491,Nome,US,2021-10-17 08:01:22,64.5011,-165.4064,25.16,80,100,12.37
492,Watertown,US,2021-10-17 08:00:00,42.3709,-71.1828,59.36,93,90,1.99
493,Tullahoma,US,2021-10-17 08:01:29,35.362,-86.2094,46.06,92,1,0.0
494,Lyndon,US,2021-10-17 08:01:32,38.2567,-85.6016,47.55,85,0,4.36
495,Debre Tabor,ET,2021-10-17 08:01:36,11.85,38.0167,63.1,42,5,3.36
496,Isla Mujeres,MX,2021-10-17 08:01:39,21.2311,-86.731,75.16,79,62,6.11
497,Zhigansk,RU,2021-10-17 08:01:41,66.7697,123.3711,15.01,94,99,4.63
498,Podgornoye,RU,2021-10-17 08:01:46,51.735,39.1496,53.82,58,0,2.24
499,Yerbogachen,RU,2021-10-17 08:01:48,61.2767,108.0108,30.29,65,22,4.97
500,Diamantino,BR,2021-10-17 08:01:51,-14.4086,-56.4461,70.97,93,100,2.37
501,Ramhormoz,IR,2021-10-17 08:01:53,31.28,49.6035,97.93,13,0,10.54
502,Boyolangu,ID,2021-10-17 08:01:55,-8.1181,111.8935,85.62,62,79,10.25
503,Visnes,NO,2021-10-17 08:01:58,59.3556,5.2242,49.82,93,40,5.75
504,Juigalpa,NI,2021-10-17 08:02:00,12.1063,-85.3645,73.62,93,88,5.06
505,Samarai,PG,2021-10-17 08:02:03,-10.6167,150.6667,82.6,81,55,12.28
506,Faya,SA,2021-10-17 08:02:05,18.3851,42.4509,74.88,14,99,20.87
507,Los Lunas,US,2021-10-17 08:00:05,34.8062,-106.7334,55.35,34,59,2.95
508,Termiz,UZ,2021-10-17 08:02:10,37.2242,67.2783,64.49,20,0,4.61
509,Teslic,BA,2021-10-17 08:00:03,44.6064,17.8597,43.56,73,14,1.32
510,Ikom,NG,2021-10-17 08:02:14,5.9667,8.7063,80.55,83,86,1.43
511,Cumberland,US,2021-10-17 08:02:17,35.0502,-78.8664,57.42,58,1,12.66
512,Mahibadhoo,MV,2021-10-17 08:02:19,3.7833,72.9667,83.32,75,100,19.89
513,Palmer,US,2021-10-17 08:02:22,42.1584,-72.3287,56.44,80,69,6.33
514,Sungaipenuh,ID,2021-10-17 08:02:24,-2.0833,101.3833,74.21,83,91,2.55
515,Bakchar,RU,2021-10-17 08:02:26,57.0186,82.0711,48.65,63,39,3.22
516,Oranjestad,AW,2021-10-17 08:00:18,12.524,-70.027,83.03,79,100,11.14
517,Agadez,NE,2021-10-17 08:02:31,19.75,10.25,83.23,33,80,6.73
518,Jiangyou,CN,2021-10-17 08:02:33,31.7667,104.7167,53.56,80,100,1.32
519,Kedrovyy,RU,2021-10-17 08:02:36,56.1667,91.8167,45.01,48,7,3.42
520,Maraba,BR,2021-10-17 08:02:38,-5.3686,-49.1178,73.15,91,49,1.7
521,Bozova,TR,2021-10-17 08:02:41,37.3625,38.5267,72.52,37,0,17.9
522,Conakry,GN,2021-10-17 08:00:07,9.538,-13.6773,75.36,77,6,3.89
523,Aksehir,TR,2021-10-17 08:02:45,38.3575,31.4164,59.72,50,20,5.97
524,Zhezkazgan,KZ,2021-10-17 08:02:50,47.8043,67.7144,55.99,26,5,7.34
525,Lata,PT,2021-10-17 08:02:53,40.1629,-8.3327,67.93,95,100,2.53
526,Gao,ML,2021-10-17 08:02:03,16.6362,1.637,87.58,30,21,13.73
527,Kirakira,SB,2021-10-17 08:02:57,-10.4544,161.9205,80.64,80,48,3.49
528,Kastamonu,TR,2021-10-17 08:03:00,41.5,33.6667,53.62,61,100,4.23
529,Villa Rica,US,2021-10-17 08:00:01,33.7321,-84.9191,50.32,91,0,10.0
530,Carahue,CL,2021-10-17 08:03:04,-38.7,-73.1667,44.76,97,91,0.72
531,Aykhal,RU,2021-10-17 08:03:07,66.0,111.5,14.0,92,98,6.93
532,Berlevag,NO,2021-10-17 08:03:09,70.8578,29.0864,38.88,98,100,25.79
533,Mahon,ES,2021-10-17 08:03:12,39.8885,4.2658,66.76,72,20,5.75
534,Bella Vista,US,2021-10-17 08:03:14,36.4295,-94.2316,49.28,91,1,4.61
535,Guaraniacu,BR,2021-10-17 08:03:16,-25.1008,-52.8781,58.91,94,72,1.28
536,Horsham,GB,2021-10-17 08:03:19,51.064,-0.3272,58.53,80,0,2.3
537,Abancay,PE,2021-10-17 08:03:21,-13.6339,-72.8814,59.43,91,100,2.44
538,Puerto Penasco,MX,2021-10-17 08:03:24,31.3167,-113.5333,76.91,74,4,7.58
539,Villazon,BO,2021-10-17 08:03:26,-22.0866,-65.5942,38.88,54,0,2.68
540,Te Anau,NZ,2021-10-17 08:03:29,-45.4167,167.7167,47.84,94,89,3.15
541,Santa Maria Del Oro,MX,2021-10-17 08:03:31,25.9333,-105.3667,57.0,92,81,0.49
542,Juneau,US,2021-10-17 08:03:36,58.3019,-134.4197,36.21,96,4,3.89
543,Semme,FR,2021-10-17 08:03:38,46.1963,1.5007,48.61,59,16,2.46
544,Namibe,AO,2021-10-17 08:03:41,-15.1961,12.1522,71.98,72,72,14.7
545,Uruzgan,AF,2021-10-17 08:03:43,32.8333,66.0,70.97,6,0,7.49
546,Caravelas,BR,2021-10-17 08:03:45,-17.7125,-39.2481,72.9,89,73,6.91
547,Husavik,IS,2021-10-17 08:03:48,66.0449,-17.3389,31.68,89,100,8.79
548,Belmonte,BR,2021-10-17 08:03:50,-15.8631,-38.8828,70.3,84,59,7.25
549,Tigil,RU,2021-10-17 08:03:57,57.8,158.6667,27.7,79,99,10.11
550,Pacific Grove,US,2021-10-17 08:01:42,36.6177,-121.9166,64.58,51,9,3.0
551,Bodden Town,KY,2021-10-17 08:02:44,19.2833,-81.25,80.92,85,100,7.09
552,Kununurra,AU,2021-10-17 08:04:06,-15.7667,128.7333,102.18,24,47,11.5
553,Elko,US,2021-10-17 08:01:06,41.0002,-115.5012,48.63,36,5,7.0
554,Huarmey,PE,2021-10-17 08:04:10,-10.0681,-78.1522,63.9,88,100,9.01
555,Male,MV,2021-10-17 08:04:12,4.1748,73.5089,82.51,78,100,22.35
556,Jacqueville,CI,2021-10-17 08:04:15,5.2052,-4.4146,78.71,82,21,6.31
557,Gannan,CN,2021-10-17 08:04:19,47.9147,123.5031,38.07,38,95,3.69
558,Peniche,PT,2021-10-17 08:04:22,39.3558,-9.3811,70.61,95,100,8.05
559,Iberia,US,2021-10-17 08:04:24,29.9502,-91.7507,55.06,87,1,5.75
560,Kuantan,MY,2021-10-17 08:04:26,3.8077,103.326,85.06,72,70,2.48
561,Khorol,UA,2021-10-17 08:04:29,49.7837,33.2783,52.09,70,79,6.33
562,Longyearbyen,SJ,2021-10-17 08:04:31,78.2186,15.6401,22.84,54,75,10.36
563,Gaoual,GN,2021-10-17 08:04:34,11.75,-13.2,75.92,89,87,1.86
564,Havoysund,NO,2021-10-17 08:04:36,70.9963,24.6622,38.28,78,100,30.06
565,Yenagoa,NG,2021-10-17 08:04:38,4.9247,6.2642,82.17,79,97,5.37
566,Maple Creek,CA,2021-10-17 08:04:41,49.9168,-109.4848,56.62,30,2,12.57
567,Eureka,US,2021-10-17 07:58:36,40.8021,-124.1637,49.39,64,100,5.06
568,Noumea,NC,2021-10-17 07:59:48,-22.2763,166.4572,76.98,86,44,6.38
569,Filadelfia,US,2021-10-17 08:02:04,39.9523,-75.1638,54.32,84,0,1.01
570,Deputatskiy,RU,2021-10-17 08:04:52,69.3,139.9,-10.82,100,92,2.73
571,Mount Hagen,PG,2021-10-17 08:04:54,-5.8581,144.2274,62.6,96,92,2.08
572,Nueve De Julio,AR,2021-10-17 08:04:56,-35.4444,-60.8831,49.71,60,35,7.9
573,Road Town,VG,2021-10-17 08:04:59,18.4167,-64.6167,80.2,77,34,4.63
574,Fiumicino,IT,2021-10-17 08:05:01,41.7675,12.2291,65.14,69,0,6.91
575,Auki,SB,2021-10-17 08:05:06,-8.7676,160.7034,77.9,86,26,4.23
576,Znamenskoye,RU,2021-10-17 08:05:08,57.1281,73.8282,46.69,73,100,5.46
